,Congressional Candidate Table 7**,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
1104,Minnesota,8,"LASTOVICH, THERESA E",Democratic-Farmer-Labor,Challenger,712.61,712.61,0,0,136.35,576.26,0,44561
1105,Minnesota,8,"OPPEGAARD-PELTIER, ERNEST JOSEPH MR III",Democratic-Farmer-Labor,Challenger,11744.72,8644.72,0,3100,11851.72,13,3100,44742
1106,Minnesota,8,"SCHULTZ, JENNIFER",Democratic-Farmer-Labor,Challenger,209289.85,194989.85,14300,0,98417.6,110872.25,0,44742
1107,Mississippi,1,"KELLY, JOHN TRENT",Republican Party,Incumbent,765411.76,436546.03,322796.96,0,738783.42,254923,0,44742
1108,Mississippi,1,"BLACK, DIANNE DODSON",Democratic Party,Challenger,12140.21,12140.21,0,0,5502.41,-26.67,0,44742
1109,Mississippi,2,"THOMPSON, BENNIE G.",Democratic Party,Incumbent,1054566.47,411494.47,641902.5,0,753094.29,1825020.45,0,44742
1110,Mississippi,2,"ELLER, RON",Republican Party,Challenger,28732.11,21525,1000,0,22453.18,19833.46,0,44742
1111,Mississippi,2,"FLOWERS, BRIAN WESLEY",Republican Party,Challenger,24496.35,18203.35,0,3510,25222.58,157.42,1000,44742
1112,Mississippi,2,"KERNER, GERALD M",Democratic Party,Challenger,30191.22,92.5,0,30000,30746.32,708.11,5000,44742
1113,Mississippi,3,"GUEST, MICHAEL PATRICK",Republican Party,Incumbent,1157096.64,559687.64,596622.8,0,1091559.16,347605.77,0,44742
1114,Mississippi,3,"MICHAEL, CASSIDY",Republican Party,Challenger,412224.12,117624.12,2000,292600,370981.71,41242.41,292600,44742
1115,Mississippi,3,"YOUNG, SHUWASKI",Democratic Party,Challenger,58547.97,57077.97,250,0,55534.22,3013.75,36566.73,44742
1116,Mississippi,4,"PALAZZO, STEVEN MCCARTY",Republican Party,Incumbent,1134123.56,533725.61,551437,0,1151833.73,283318.67,0,44742
1117,Mississippi,4,"BROOKS, RAYMOND N",Republican Party,Challenger,37159.81,36987.44,0,42.89,36548.67,611.14,0,44742
1118,Mississippi,4,"CARL, BOYANTON",Republican Party,Challenger,572354.43,17290,0,555000,571638.34,2399.66,0,44742
1119,Mississippi,4,"DUPREE, JOHNNY L.",Democratic Party,Challenger,57948.68,56948.68,1000,0,47856.09,10092.59,0,44742
1120,Mississippi,4,"EZELL, WALTER MICHAEL",Republican Party,Challenger,590356.43,544856.43,500,45000,590342.27,14.16,45000,44742
1121,Mississippi,4,"JOHNSON, ALDEN PATRICK MR.",Libertarian Party,Challenger,1018.24,1018.24,0,0,0,978.75,0,44742
1122,Mississippi,4,"SELLERS, DAVID",Democratic Party,Challenger,20859,17359,3500,0,19568.97,1390.03,0,44742
1123,Mississippi,4,"WAGNER, CLAY",Republican Party,Challenger,551979,250479,0,300000,541383.79,10595.21,300000,44742
1124,Mississippi,4,"WIGGINS, CHRISTOPHER BRICE",Republican Party,Challenger,257206.07,247866,9240.07,100,245577.98,11628.09,35067.95,44742
1125,Missouri,1,"BUSH, CORI",Democratic Party,Incumbent,1717233.4,1616647.48,43999.21,0,1514038.74,287697.37,17135.13,44742
1126,Missouri,1,"CHILDRESS, EARL",Democratic Party,Challenger,34857,607,0,34250,13573.41,21283.59,34250,44742
1127,Missouri,1,"DANIELS, MICHAEL",Democratic Party,Challenger,33127.16,17921.1,0,12306.06,29081.43,4045.73,15206.06,44742
1128,Missouri,1,"JONES, ANDREW M JR",Republican Party,Challenger,18953,18953,0,0,17298.7,1654.3,0,44742
1129,Missouri,1,"ROBERTS, STEVEN C",Democratic Party,Challenger,396374,261374,0,0,255477.4,140896.6,135000,44742
1130,Missouri,2,"WAGNER, ANN L.",Republican Party,Incumbent,3864496.87,2232487.37,1287677.56,0,1943868.02,2034071.77,0,44742
1131,Missouri,2,"ANDERS, BOB",Independent,Challenger,4006,266,0,3740,4006,0,0,44498
1132,Missouri,2,"BERRY, PAUL III",Republican Party,Challenger,400,400,0,0,15.77,384.23,0,44742
1133,Missouri,2,"GUNBY, PATRICIA WASHBURN",Democratic Party,Challenger,450496.41,410596.41,14000,25900,369485.19,81011.22,20000,44742
1134,Missouri,2,"REED, RAYMOND",Democratic Party,Challenger,66306.76,66306.76,0,0,45938.04,40737.44,2000,44742
1135,Missouri,2,"SALVATORE, TONY",Republican Party,Challenger,12374.06,1868.73,0,10505.33,11690.49,683.57,6494.63,44742
1136,Missouri,2,"SAMUELS, E. BENJAMIN",Democratic Party,Challenger,1140550.56,1130380.28,5950,4104.93,628714.47,511836.09,0,44742
1137,Missouri,3,"LUETKEMEYER, W BLAINE",Republican Party,Incumbent,1906936.31,892871.48,1009714.83,0,1069159.59,3041165.69,1050000,44742
1138,Missouri,3,"DALY, ANDREW",Democratic Party,Challenger,970,970,0,0,0,970,0,44742
1139,Missouri,3,"HILL, DUSTIN ANTHONY",Republican Party,Challenger,26735,6715,0,20020,17436.97,9298.03,15000,44742
1140,Missouri,3,"KARLEN, JONATHAN",Democratic Party,Challenger,16169.42,16169.42,0,0,14214.08,1955.34,0,44742
1141,Missouri,3,"MANN, BETHANY EILEEN",Democratic Party,Challenger,5597,2072,0,3500,2813.88,2783.12,3000,44742
1142,Missouri,3,"NICOLOFF, JOSH",Democratic Party,Challenger,9302,7202,0,2100,4596.66,4705.34,0,44377
1143,Missouri,3,"WILKINSON, BRANDON",Republican Party,Challenger,33011.92,28015.14,0,4996.78,33523.44,-73.93,16121.78,44742
1144,Missouri,4,"ALFORD, MARK",Republican Party,Open,582974.96,581674.96,1300,0,236376.28,346598.68,0,44742
1145,Missouri,4,"BRATTIN, RICHARD RAY JR.",Republican Party,Open,280524.19,249178.02,0,31346.17,137650.08,142874.11,0,44742
1146,Missouri,4,"BRUCE, KALENA",Republican Party,Open,379258.22,177658.02,39500,150100,340300.52,38957.7,100,44742
1147,Missouri,4,"BURKS, TAYLOR",Republican Party,Open,836896.81,721580.67,20500,94335.5,564345.57,272551.24,76715.68,44742
1148,Missouri,4,"CAMPBELL, JIM SOUPY",Republican Party,Open,1010014.54,6050,0,1003964.54,88.19,1009926.35,1003964.54,44742
1149,Missouri,4,"EMERY, EDGAR GLENN HARVEY",Republican Party,Open,133720,33670,0,100000,133720,0,0,44469
1150,Missouri,4,"IRWIN, WILLIAM",Republican Party,Open,264372.51,95446.21,5000,157926.3,120592.52,143779.99,150000,44742
1151,Missouri,4,"JOHNSON, RYAN",Republican Party,Open,43055,42055,1000,0,43055,0,0,44484
1152,Missouri,4,"LABRUE, KYLE STONNER",Republican Party,Open,16818,16818,0,0,15624.57,1258.44,73978,44742
1153,Missouri,4,"LEATHERS, JEFFERY JD",Democratic Party,Open,2707.06,1269.91,0,1437.15,3005.53,0,0,44470
1154,Missouri,4,"WALSH, SARA",Republican Party,Open,127957.42,117657.42,0,10300,127957.42,0,0,44742
1155,Missouri,4,"HARTZLER, VICKY*",Republican Party,Incumbent,3368775.56,2867648.32,461100,0,2534883.64,1479323.85,19018.04,44742
1156,Missouri,5,"CLEAVER, EMANUEL II",Democratic Party,Incumbent,862356.56,209584,652772.56,0,632693.28,1157526.98,0,44742
1157,Missouri,5,"BARHAM, JERRY",Republican Party,Challenger,130,130,0,0,10.13,119.87,0,44742
1158,Missouri,6,"GRAVES, SAMUEL B. JR.",Republican Party,Incumbent,1465860.65,474723.57,927695,0,1180326.18,1142507.43,43683.63,44742
1159,Missouri,6,"MARTIN, HENRY ROBERT",Democratic Party,Challenger,82558.68,82558.68,0,0,67725.02,14863.66,0,44742
1160,Missouri,6,"SHULTZ, DAKOTA",Republican Party,Challenger,11916.17,3916.17,0,8000,12269.44,1257.22,0,44742
1161,Missouri,6,"WEST, CHARLES",Democratic Party,Challenger,16311.13,16292.62,0,0,9554.13,6851.54,0,44742
1162,Missouri,7,"ALEXANDER, SAM DR",Republican Party,Open,173917.22,72917.22,2000,99000,126869.72,47047.5,99000,44742
1163,Missouri,7,"BRYANT, ALEX L",Republican Party,Open,165477,162477,0,0,104314.11,61162.89,0,44742
1164,Missouri,7,"BURLISON, ERIC",Republican Party,Open,636631.59,630631.59,6000,0,329333.76,307297.83,77116.12,44742
1165,Missouri,7,"MOON, MIKE",Republican Party,Open,150058,136258,0,13800,125712.11,24345.89,0,44742
1166,Missouri,7,"RADAKER-SHEAFER, KRISTEN",Democratic Party,Open,1775,1765,0,10,871.7,903.3,0,44742
1167,Missouri,7,"WALKER, PAUL D",Republican Party,Open,25900,200,0,13200,7337.9,0,0,44651
1168,Missouri,7,"WASSON, JAY",Republican Party,Open,1044974.36,526473.95,18500,500000,477684.07,567290.29,500000,44742
1169,Missouri,7,"WOODMAN, JOHN M.",Democratic Party,Open,1014,489,0,525,898.86,115.14,525,44742
1170,Missouri,8,"SMITH, JASON T",Republican Party,Incumbent,2104613.1,1283127.36,815989.94,0,2325045.28,1311247.4,0,44742
1171,Missouri,8,"DENNISON, JEREMY TODD",Republican Party,Challenger,10326,2280,0,8046,10176.65,149.35,5000,44667
1172,Missouri,8,"MCCALLIAN, RANDI MCCALLIAN",Democratic Party,Challenger,8036,7536,500,0,3429.96,5580.88,300,44742
1173,Montana,1,"HEUER, MITCH MR.",Republican Party,Open,40000,0,0,40000,24621.45,15378.55,0,44699
1174,Montana,1,"ZINKE, RYAN K",Unknown,Open,3784564.65,3136932.22,527400,0,2865932.31,918632.34,19736.99,44742
1175,Montana,1,"NEUMANN, CORA",Democratic Party,Challenger,1449413.16,1436043.94,13250,0,1529050.55,14304.98,0,44742
1176,Montana,1,"OLSZEWSKI, AL",Republican Party,Challenger,899759.01,523623.27,21500,350001,867178.93,32580.08,340000,44742
1177,Montana,1,"TODD, MARY BROOKS",Republican Party,Challenger,455003.17,128512.49,0,326490.68,455003.17,0,0,44742
1178,Montana,1,"TRANEL, MONICA",Democratic Party,Challenger,1254460.75,1209535.75,12550,30000,1037500.19,216960.56,0,44742
1179,Montana,1,"WINTER, THOMAS",Democratic Party,Challenger,121121.12,114563.12,375,6183,116425.02,4696.1,39083,44742
1180,Montana,2,"ROSENDALE, MATT MR.",Republican Party,Incumbent,1741404.32,950900.51,143526.02,0,940527.15,1063716.21,0,44742
1181,Montana,2,"BALLARD, JACK",Democratic Party,Challenger,91094.24,89194.24,0,1900,91224.56,9.04,4520,44742
1182,Montana,2,"BISHOP, LAURIE",Democratic Party,Challenger,147935,147935,0,0,147935,0,0,44548
1183,Montana,2,"BOYETTE, JAMES MATTHEW",Republican Party,Challenger,2250,400,1850,0,5535.07,-3221.07,0,44706
1184,Montana,2,"BUCHANAN, GARY",Independent,Challenger,127124.73,102124.73,0,25000,58162.1,68962.63,25000,44742
1185,Montana,2,"RANKIN, SAM",Libertarian Party,Challenger,20696.66,0,0,20696.66,20596.66,100,0,44742
1186,Montana,2,"RONNING, PENNY",Democratic Party,Challenger,63309.88,62714.19,0,595.69,52547.3,10762.58,0,44742
1187,Montana,2,"SWEENEY, MARK",Democratic Party,Challenger,123323,120783,800,1740,119523.31,3799.69,0,44742
1188,Montana,2,"WILLIAMS, SKYLAR",Democratic Party,Challenger,4085.17,943.73,0,2550,4037.04,48.13,0,44699
1189,Nebraska,1,"FLOOD, MIKE",Republican Party,Incumbent,1369791.31,1083841.31,217950,68000,1322356.39,47434.92,139782.19,44742
1190,Nebraska,1,"FORTENBERRY, JEFFREY L. HONORABLE*",Republican Party,Incumbent,722969.9,369350.64,230525,0,1437778.78,3626.06,61000,44742
1191,Nebraska,1,"PANSING BROOKS, PATTY",Democratic Party,Challenger,983442.58,967102.58,16340,0,626635.73,356806.85,0,44742
1192,Nebraska,2,"BACON, DONALD J",Republican Party,Incumbent,2746672.65,1263227.96,1153200,1008.64,1664007.03,1167704.23,0,44742
1193,Nebraska,2,"KUEHL, STEPHEN MATTHEW MR",Republican Party,Challenger,5141,5141,0,0,6532.7,-1391.7,1391.7,44651
1194,Nebraska,2,"SHELTON, ALISHA",Democratic Party,Challenger,339903.44,316358.97,23316.6,0,344882.45,10806.21,0,44742
1195,Nebraska,2,"VARGAS, ANTHONY 'TONY'",Democratic Party,Challenger,1640552.52,1446309.6,186742.92,2500,1108026.83,532525.69,0,44742
1196,Nebraska,3,"SMITH, ADRIAN",Republican Party,Incumbent,1265949.67,360488.14,869750.96,0,1240304.35,1171287.95,0,44742
1197,Nevada,1,"TITUS, DINA",Democratic Party,Incumbent,1731324.25,965118.01,720705.6,0,374282.27,1685932.44,0,44742
1198,Nevada,1,"BROG, DAVID",Republican Party,Challenger,442114.24,343373.18,25400,69396.37,442114.24,0,50000,44742
1199,Nevada,1,"HARDY, CRESENT",Republican Party,Challenger,11565,11565,0,0,7650.06,3914.94,0,44742
1200,Nevada,1,"ROBERTSON, MARK",Republican Party,Challenger,720533.48,501099.75,24900,73375.95,519421.32,201112.16,0,44742
1201,Nevada,1,"SERRANO, CAROLINA",Republican Party,Challenger,615620.46,604487.46,11000,0,547698.14,67922.32,24284.2,44742
1202,Nevada,1,"SHOLTY, MORGUN",Republican Party,Challenger,116099.72,102549.72,6000,7550,116628.36,-528.64,0,44742
1203,Nevada,1,"STEEL, CYNTHIA DIANNE",Republican Party,Challenger,7309.6,7309.6,0,0,5490.25,1819.35,0,44651
1204,Nevada,1,"TURNER, JESSIE MR",Republican Party,Challenger,100,0,0,100,0,100,0,44651
1205,Nevada,1,"VILELA, AMY",Democratic Party,Challenger,538718.08,477593.34,9349.13,51772.49,528430.84,10287.24,116190.12,44742
1206,Nevada,2,"AMODEI, MARK EUGENE",Republican Party,Incumbent,787224.05,479542.05,303178.75,0,813137.43,298402.7,9000,44742
1207,Nevada,2,"AFZAL, JOSEPH EDWARD",Democratic Party,Challenger,138,33,0,105,512.33,396.06,725.39,44706
1208,Nevada,2,"DOUCETTE, MICHAEL LEO MR",Democratic Party,Challenger,6052.31,180.08,0,5872.23,4174.16,1878.16,0,44742
1209,Nevada,2,"HANIFAN, TIMOTHY R.",Democratic Party,Challenger,9533.47,7533.47,0,2000,8981.43,552.04,15908.89,44742
1210,Nevada,2,"KRAUSE, E M",Democratic Party,Challenger,10405.06,5140,5265.06,0,800,9605.06,0,44742
1211,Nevada,2,"TARKANIAN, DANNY",Republican Party,Challenger,761066.06,240416.75,1250,514419.31,752150.94,8915.12,514419.31,44742
1212,Nevada,3,"LEE, SUSIE",Democratic Party,Incumbent,4289092.5,3008654.76,922351.08,100,1759327.91,2558468.34,0,44742
1213,Nevada,3,"BECKER, APRIL",Republican Party,Challenger,1448044.45,1107301.21,145850,61677.28,1084653.2,363391.25,0,44742
1214,Nevada,3,"BOSSERT, CLARK",Republican Party,Challenger,45309.8,25255,0,20000,24242.76,21067.04,38773.42,44742
1215,Nevada,3,"KOVACS, JOHN",Republican Party,Challenger,356909.06,14822.76,0,342000,358060.22,2016.36,487789.7,44742
1216,Nevada,3,"MALGERI, NOAH",Republican Party,Challenger,310373.91,61527.97,0,248775.94,283973.6,26400.31,19106.7,44742
1217,Nevada,3,"PRIJTEN, REINIER",Republican Party,Challenger,2044,1444,0,600,2044,0,0,44333
1218,Nevada,4,"HORSFORD, STEVEN ALEXZANDER",Democratic Party,Incumbent,3238351.37,1692037.86,1494058.16,0,1239823.19,2494445.57,18240,44742
1219,Nevada,4,"BLACK, ANNIE",Republican Party,Challenger,367200.6,344700.6,19000,3500,302902.86,64297.74,0,44742
1220,Nevada,4,"BONAVENTURA, CHANCE",Republican Party,Challenger,9641.72,5750,0,3891.72,9444.31,197.41,0,44706
1221,Nevada,4,"PETERS, SAMUEL JAMES MR",Republican Party,Challenger,938031.94,785465.43,25500,5000,776250.25,165317.97,101037.32,44742
1222,Nevada,4,"VARGAS, JESSIE",Republican Party,Challenger,104130,82421,1500,20000,104130,0,0,44742
1223,New Hampshire,1,"PAPPAS, CHRIS",Democratic Party,Incumbent,2794376.29,1991396.77,746963.67,0,792158.87,2216129.47,0,44742
1224,New Hampshire,1,"ACCIARD, JULIAN MARC",Republican Party,Challenger,14467.5,8428.23,0,5985.73,14297.88,169.62,0,44561
1225,New Hampshire,1,"BAXTER, TIM",Republican Party,Challenger,805229.91,450698.15,37232.41,312494.42,348934.45,456295.46,302450,44742
1226,New Hampshire,1,"HUFF BROWN, GAIL",Republican Party,Challenger,1047268.72,913291.93,130950,2900,434146.26,613122.46,4250,44742
1227,New Hampshire,1,"KILBANE, MARK",Republican Party,Challenger,130,130,0,0,0,130,0,44742
1228,New Hampshire,1,"LEAVITT, KAROLINE",Republican Party,Challenger,1266012.04,1241112.04,24900,0,599311.84,666700.2,0,44742
1229,New Hampshire,1,"MOWERS, MATT",Republican Party,Challenger,1566431.48,1209508.29,127806.03,102220.72,750402.58,824482.5,100000,44742
1230,New Hampshire,1,"PRESCOTT, RUSSELL",Republican Party,Challenger,373475,23475,0,350000,20465.91,353009.09,350000,44742
1231,New Hampshire,1,"TOWNE, GILEAD",Republican Party,Challenger,7093.65,3677.9,0,3415.75,7122.17,-28.52,3415.75,44742
1232,New Hampshire,2,"KUSTER, ANN MCLANE",Democratic Party,Incumbent,2810133.05,1708125.71,1077725,0,1018843.94,2864374.42,0,44742
1233,New Hampshire,2,"BURNS, ROBERT ANDREW MR.",Republican Party,Challenger,181147.64,29297.64,0,151850,80779.34,100368.3,150500,44742
1234,New Hampshire,2,"COZZENS, JEFF",Republican Party,Challenger,164653.86,162653.86,2000,0,160962.25,3691.61,0,44742
1235,New Hampshire,2,"GREESON, JEFFREY",Republican Party,Challenger,1147.64,1147.64,0,0,1147.64,0,0,44515
1236,New Hampshire,2,"HANSEL, GEORGE",Republican Party,Challenger,327235,314335,7100,5800,30744.9,296490.1,0,44742
1237,New Hampshire,2,"WILLIAMS, LILY TANG",Republican Party,Challenger,148003.46,148003.46,0,0,17951.35,130052.11,0,44742
1238,New Jersey,1,"NORCROSS, DONALD W",Democratic Party,Incumbent,1589880.97,793735,790250.01,0,988069.47,2526475.23,0,44742
1239,New Jersey,1,"DESANTIS, MARIO",Democratic Party,Challenger,9705.98,9133.74,0,40,8548.74,-318.83,0,44742
1240,New Jersey,1,"GALDO, DAMON M",Republican Party,Challenger,2045,2045,0,0,1829.9,215.1,3925.39,44742
1241,New Jersey,1,"GUSTAFSON, CLAIRE H.",Republican Party,Challenger,38650,0,0,0,15544,30882,0,44742
1242,New Jersey,1,"KLINE, PATRICIA",Independent,Challenger,9945.34,0,0,2100,6844.96,3100.38,2864.78,44742
1243,New Jersey,1,"PARK, CHARLES",Independent,Challenger,5000,0,0,5000,1483.35,3516.65,0,44742
1244,New Jersey,2,"VAN DREW, JEFF MR",Republican Party,Incumbent,2495863.3,1785313.83,353475,0,1743697.33,944043.86,920.7,44742
1245,New Jersey,2,"ALEXANDER, TIMOTHY C",Democratic Party,Challenger,325594.32,302267.77,17950,5134.12,297833.08,27761.24,5000,44742
1246,New Jersey,2,"RUSH, CAROLYN",Democratic Party,Challenger,64616.08,54616.08,0,10000,83550.84,740.03,5000,44742
1247,New Jersey,2,"TAVAREZ, HECTOR MR",Democratic Party,Challenger,82832.19,55536.32,500,26765,79581.98,2600.57,10000,44712
1248,New Jersey,3,"KIM, ANDY",Democratic Party,Incumbent,5032824.29,4231127.62,632642.79,0,1185126.03,4399532.82,0,44742
1249,New Jersey,3,"FERRARA, NICHOLAS JUDE",Republican Party,Challenger,70205.83,2435,0,67200,69389.7,816.13,67200,44742
1250,New Jersey,3,GREGORY SOBOCINSKI,No Party Affiliation,Challenger,2004.7,4.7,0,2000,0,2004.7,0,44742
1251,New Jersey,3,"HEALEY, ROBERT JR",Republican Party,Challenger,2404534.12,1056336.64,82197.48,1260000,902167.78,1502366.34,1280423.64,44742
1252,New Jersey,3,"HYLAND, SHAWN",Republican Party,Challenger,62370,60370,2000,0,62370,0,0,44651
1253,New Jersey,3,"SMITH, IAN",Republican Party,Challenger,173227.71,173227.71,0,0,168233.28,4994.43,0,44742
1254,New Jersey,4,"SMITH, CHRISTOPHER H",Republican Party,Incumbent,1196347.52,896412.29,293729.74,0,1001924.3,335997.55,0,44742
1255,New Jersey,4,"BLASI, MICHAEL",Republican Party,Challenger,83495.46,71995.46,0,11500,83595.46,0,0,44704
1256,New Jersey,4,"BURG, DAVID LOREN",Republican Party,Challenger,38291,35791,0,2500,38291,0,0,44658
1257,New Jersey,4,"CRISPI, MICHAEL",Republican Party,Challenger,176857.28,132533.06,2250,37810.22,169236.38,7620.9,30000,44742
1258,New Jersey,4,"CULLEN, JASON CULLEN",Libertarian Party,Challenger,0,0,0,0,659.43,-659.43,0,44742
1259,New Jersey,4,"FLANAGAN, TRICIA",Republican Party,Challenger,10430.21,10427.96,0,0,10303.01,26.37,0,44719
1260,New Jersey,4,"GRAY, STEVEN SCOTT MR.",Republican Party,Challenger,113978.53,33948.58,0,80029.95,113978.53,0,0,44742
1261,New Jersey,4,"JENKINS, MATTHEW",Democratic Party,Challenger,10950,10950,0,0,483.76,10466.24,0,44742
1262,New Jersey,5,"GOTTHEIMER, JOSH",Democratic Party,Incumbent,6716708.84,4853217.14,1293760.84,0,1062812.57,14002994.68,0,44742
1263,New Jersey,5,"D'AGOSTINO, NICHOLAS A. MR.",Republican Party,Challenger,12859.64,1250.41,0,10792.42,13859.24,0,13494.29,44592
1264,New Jersey,5,"DE GREGORIO, NICHOLAS",Republican Party,Challenger,917662.81,897815.8,19550,0,788116.73,129546.08,84214.07,44742
1265,New Jersey,5,"PALLOTTA, FRANK",Republican Party,Challenger,391452.95,311331.95,1400,75000,350724.14,64056.99,483113.82,44742
1266,New Jersey,5,"SCHNEIDERMAN, FRED",Republican Party,Challenger,282141.85,116393,1000,164748.85,277447.1,4694.75,72500,44742
1267,New Jersey,6,"PALLONE, FRANK JR",Democratic Party,Incumbent,2191416.16,775452.91,1415950,0,1233645.52,4295366.39,0,44742
1268,New Jersey,6,"KILEY, SUSAN M",Republican Party,Challenger,256544.82,137994.82,18550,100000,88761.46,167783.36,105785.97,44742
1269,New Jersey,6,"MEHTA, RIK",Republican Party,Challenger,179877.78,89577.78,0,90000,174823.14,5607.65,320000,44742
1270,New Jersey,6,"TOOMEY, THOMAS AUGUSTINE MR.",Republican Party,Challenger,124494.25,118917.84,5500,0,104581.22,19913.03,0,44742
1271,New Jersey,7,"MALINOWSKI, TOM",Democratic Party,Incumbent,5863891.81,5259025.94,525407.03,0,1666303.73,4248683.33,0,44742
1272,New Jersey,7,"DORLON, KEVIN BRENDAN MR.",Republican Party,Challenger,24743.84,21710,0,0,21476.84,3317,2000,44699
1273,New Jersey,7,"FERNANDEZ, VERONICA",Independent,Challenger,3815.17,759,0,3056.17,2704.82,1110.35,0,44742
1274,New Jersey,7,"FLORA, JOHN P",Republican Party,Challenger,9781,6081,0,3700,12121.9,-2340.9,2000,44699
1275,New Jersey,7,"ISEMANN, JOHN HENRY",Republican Party,Challenger,128309.89,96235.27,0,31892.79,128309.89,0,0,44742
1276,New Jersey,7,"KEAN, THOMAS H. JR.",Republican Party,Challenger,2695212.94,2042410.5,370216.46,0,1479167.08,1309725.27,13162.33,44742
1277,New Jersey,7,"PETERSON, ERIK",Republican Party,Challenger,62194.05,58462.05,2000,652,34471.35,27722.7,0,44699
1278,New Jersey,7,"RIZZO, PHIL",Republican Party,Challenger,261860.65,249772,250,11600,260031.93,1828.72,1500,44742
1279,New Jersey,7,"TRUGMAN, ROBERT G.",Republican Party,Challenger,20645,8145,0,12500,13158.99,4573.01,12500,44742
1280,New Jersey,8,"MENENDEZ, ROBERT J.",Democratic Party,Open,1340418.71,1131145.71,209273,0,953032.09,387386.62,0,44742
1281,New Jersey,8,"OCAMPO GRAJALES, DAVID",Democratic Party,Open,41191.7,35111.76,0,6000,41146.37,45.33,0,44742
1282,New Jersey,8,"ROJAS, RICARDO LUIS",Democratic Party,Open,13658,13658,0,0,6753.08,6904.92,0,44651
1283,New Jersey,8,"VARELA, BRIAN",Democratic Party,Open,632206.1,36094.01,0,595000,32316.48,599889.62,595000,44651
1284,New Jersey,8,"SIRES, ALBIO*",Democratic Party,Incumbent,222140,131640,90500,0,251362.67,179111.65,0,44742
1285,New Jersey,9,"PASCRELL, WILLIAM J. HON. JR.",Democratic Party,Incumbent,1235941.76,535126.12,700803.08,0,853484.49,1786841.32,0,44742
1286,New Jersey,9,"PREMPEH, WILLIAM SREBOE",Republican Party,Challenger,208363.62,207373.04,0,0,214913.62,6406.75,0,44699
1287,New Jersey,9,"QUINN, PATRICK JAMES MR. III",Republican Party,Challenger,3050,3050,0,0,1493.53,1556.47,0,44742
1288,New Jersey,9,"WILDES, MICHAEL",Democratic Party,Challenger,14925.03,0,0,0,3484,873618.98,0,44742
1289,New Jersey,10,"PAYNE, DONALD M. JR",Democratic Party,Incumbent,1206688.85,547988.5,658558.1,0,1246467.19,141493.5,0,44742
1290,New Jersey,10,"OAKLEY, IMANI RAINE",Democratic Party,Challenger,462671.84,461630.97,1000,40,462671.84,0,0,44742
1291,New Jersey,11,"SHERRILL, MIKIE",Democratic Party,Incumbent,4763577.87,3520902.89,944259.26,0,1784028.06,6111271.05,0,44742
1292,New Jersey,11,"ANDERSON, TOBY",Republican Party,Challenger,108403.55,39155,300,68188.55,98475.31,9928.24,109762.08,44742
1293,New Jersey,11,"BROTSCHOL, HILLERY",Republican Party,Challenger,22905.38,12904.15,0,10000,13509.09,511.41,0,44602
1294,New Jersey,11,"CASHA, LAWRENCE A",Republican Party,Challenger,117645.67,98686,175,18345.67,117645.67,0,0,44742
1295,New Jersey,11,"DEGROOT, PAUL",Republican Party,Challenger,464778.85,56057.1,2200,406521.75,182173.15,282605.7,410174.53,44742
1296,New Jersey,11,"FRISCIA, LARRY",Republican Party,Challenger,31298,31298,0,0,31298,0,0,44699
1297,New Jersey,11,"KOVIC, ROBERT D.",Republican Party,Challenger,43327.56,43327.56,0,0,30558.61,8015.18,0,44742
1298,New Jersey,11,"SELEN, TAYFUN",Republican Party,Challenger,270475,244475,6000,20000,245684.19,24790.81,0,44742
1299,New Jersey,12,"COLEMAN, BONNIE WATSON",Democratic Party,Incumbent,710407.6,339113.5,371294.1,0,519838.24,297729.28,0,44742
1300,New Jersey,12,"MAYFIELD, DARIUS",Republican Party,Challenger,204658.6,203517.95,448.65,250,180142.36,24516.24,0,44742
1301,New Mexico,1,"ARAGON, EDDY",Republican Party,Open,16592.76,16592.76,0,0,16146.73,446.03,0,44742
1302,New Mexico,1,"DUNN, AUBREY",No Party Affiliation,Open,101901.5,26901.5,0,75000,101901.5,0,0,44386
1303,New Mexico,1,"FERNANDEZ, FRANCISCO",Democratic Party,Open,8375.5,8375.5,0,0,8375.5,0,0,44377
1304,New Mexico,1,"MANNING, CHRISTOPHER",Libertarian Party,Open,5260.76,4098.76,0,1162,2119.87,3140.89,0,44377
1305,New Mexico,1,"MCGINN, RANDI",Democratic Party,Open,279693.9,261579.51,6000,10000,494581.9,0,0,44377
1306,New Mexico,1,"MOORES, MARK",Republican Party,Open,781532.96,511328.85,69601.94,200000,781532.96,0,0,44452
1307,New Mexico,1,"REYES, VICTOR",Democratic Party,Open,178468.41,154324.25,19300,0,178468.41,0,0,44460
1308,New Mexico,1,"ROYBAL CABALLERO, PATRICIA",Democratic Party,Open,16668.96,16168.96,500,0,12651.53,4017.43,0,44336
1309,New Mexico,1,"HAALAND, DEBRA*",Democratic Party,Incumbent,1973.01,1340.65,0,0,150636.99,242178.7,0,44742
1310,New Mexico,1,"GARCIA HOLMES, MICHELLE",Republican Party,Challenger,223172.32,114081.1,5000,104090.78,78042.95,156833.96,104090.78,44742
1311,New Mexico,1,"LOUIS, GEORGENE",Democratic Party,Challenger,101110.95,96364.4,2895.13,1837.9,101110.95,0,0,44742
